,id_turma,discente,id_curso,unidade,nota,reposicao,faltas_unidade,media_final,numero_total_faltas,descricao
452319,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,2.0,5.4,f,0.0,5.2,16.0,APROVADO POR NOTA
452320,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,1.0,4.6,f,0.0,5.2,16.0,APROVADO POR NOTA
452321,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,3.0,5.7,f,0.0,5.2,16.0,APROVADO POR NOTA
452322,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,3.0,5.0,f,0.0,5.2,4.0,APROVADO POR NOTA
452323,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,2.0,7.5,f,0.0,5.2,4.0,APROVADO POR NOTA
452324,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,1.0,3.2,f,0.0,5.2,4.0,APROVADO POR NOTA
452325,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,2.0,9.4,f,0.0,8.7,20.0,APROVADO
452326,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,1.0,8.8,f,0.0,8.7,20.0,APROVADO
452327,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,3.0,8.0,f,0.0,8.7,20.0,APROVADO
452328,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,3.0,2.0,f,0.0,2.0,20.0,REPROVADO
452329,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,2.0,1.9,f,0.0,2.0,20.0,REPROVADO
452330,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,1.0,2.0,f,0.0,2.0,20.0,REPROVADO
452331,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,2.0,9.5,f,0.0,8.5,0.0,APROVADO
452332,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,1.0,7.1,f,0.0,8.5,0.0,APROVADO
452333,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,3.0,8.8,f,0.0,8.5,0.0,APROVADO
452334,57597055,46aee5400eceac867127911c61ec7510,92127264.0,1.0,9.1,f,0.0,9.2,16.0,APROVADO
452335,57597055,46aee5400eceac867127911c61ec7510,92127264.0,3.0,9.0,f,0.0,9.2,16.0,APROVADO
452336,57597055,46aee5400eceac867127911c61ec7510,92127264.0,2.0,9.6,f,0.0,9.2,16.0,APROVADO
452337,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,1.0,7.3,f,0.0,7.1,0.0,APROVADO
452338,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,3.0,6.9,f,0.0,7.1,0.0,APROVADO
452339,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,2.0,7.2,f,0.0,7.1,0.0,APROVADO
452340,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,3.0,4.5,f,0.0,6.7,20.0,APROVADO POR NOTA
452341,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,2.0,8.4,f,0.0,6.7,20.0,APROVADO POR NOTA
452342,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,1.0,7.3,f,0.0,6.7,20.0,APROVADO POR NOTA
452343,57597055,fb66be1b93215099c746fb464909e266,10320810.0,,,,,,,INDEFERIDO
452344,57597055,fcf83df0d1669779319958343efe1af3,92127264.0,,,,,,,EXCLUIDA
452345,57597055,8d19f1158d92f6c789ad369ec989dc9f,92127264.0,,,,,,,EXCLUIDA
452346,57597055,9b8bbc628a1ade2789aeda14b41ba5a1,92127264.0,,,,,,,DESISTENCIA
452347,57597055,8115d4300b3d799016505adae5c94249,92127264.0,,,,,,,INDEFERIDO
452348,57597055,58a1da20075595f170d80d8851414330,92127264.0,,,,,,,EXCLUIDA
452349,57597055,c2f5a5ba8ecde0506f8f71546667566f,92127264.0,,,,,,,DESISTENCIA
452350,57597055,d8d6ea5e194e87dcd9c0373d3177ca7d,92127264.0,,,,,,,EXCLUIDA
452351,57597055,56b3400157f6f24ff2d476b0452f78e3,92127264.0,,,,,,,INDEFERIDO
452352,57597055,a35a48dae275048e22af85addf69f65a,92127264.0,2.0,8.0,f,0.0,6.6,16.0,APROVADO POR NOTA
452353,57597055,a35a48dae275048e22af85addf69f65a,92127264.0,3.0,6.0,f,0.0,6.6,16.0,APROVADO POR NOTA
452354,57597055,a35a48dae275048e22af85addf69f65a,92127264.0,1.0,5.7,f,0.0,6.6,16.0,APROVADO POR NOTA
452355,57597055,c58f8db5b0c907a7219e0b0d57c636a4,92127264.0,,,,,,,EXCLUIDA
452356,57597055,fb66be1b93215099c746fb464909e266,10320810.0,,,,,,,INDEFERIDO
452357,57597055,cfe5bf4eb4fc45d26458e987735807e3,92127264.0,1.0,0.0,f,0.0,0.0,132.0,CANCELADO
452358,57597055,cfe5bf4eb4fc45d26458e987735807e3,92127264.0,3.0,0.0,f,0.0,0.0,132.0,CANCELADO
452359,57597055,cfe5bf4eb4fc45d26458e987735807e3,92127264.0,2.0,0.0,f,0.0,0.0,132.0,CANCELADO
452360,57597055,75b8234420b63585cea72297be47002e,92127264.0,2.0,0.0,f,0.0,0.0,148.0,CANCELADO
452361,57597055,75b8234420b63585cea72297be47002e,92127264.0,1.0,0.0,f,0.0,0.0,148.0,CANCELADO
452362,57597055,75b8234420b63585cea72297be47002e,92127264.0,3.0,0.0,f,0.0,0.0,148.0,CANCELADO
452363,57597055,2261f280c47db2bceefd984624e5aa2a,92127264.0,,,,,,,INDEFERIDO
452364,57597055,c7f9313a1b2a576d8f06c7cf4a8541dd,92127264.0,,,,,,,EXCLUIDA
452365,57597055,425320348263eb19e26c4510b0ae2480,92127264.0,3.0,6.0,f,0.0,7.1,4.0,APROVADO
452366,57597055,425320348263eb19e26c4510b0ae2480,92127264.0,1.0,7.9,f,0.0,7.1,4.0,APROVADO
